Borough,2010 Census FIPS County Code,2010 DCP Borough Code,2010 Census Tract,t_pop_2010,,,,,,,
Brooklyn,047,3,016200,"2,082",59.69,34.9,,,,,
Brooklyn,047,3,016300,"2,991",45.49,65.8,,,,,
Brooklyn,047,3,016400,764,197.2,3.9,,,,,
Brooklyn,047,3,016500,"5,141",46.08,111.6,,,,,
Brooklyn,047,3,016600,"2,059",65.96,31.2,,,,,
Brooklyn,047,3,016700,"4,638",41.74,111.1,,,,,
Brooklyn,047,3,016800,"1,510",42.38,35.6,,,,,
Brooklyn,047,3,016900,"4,497",51.76,86.9,,,,,
Brooklyn,047,3,017000,"3,254",51.66,63.0,,,,,
Brooklyn,047,3,017100,"3,749",51.46,72.9,,,,,
Brooklyn,047,3,017200,"2,931",50.98,57.5,,,,,
Brooklyn,047,3,017400,"1,793",42.13,42.6,,,,,
Brooklyn,047,3,017500,5,484.67,0.0,,,,,
Brooklyn,047,3,017600,"2,295",35.21,65.2,,,,,
Brooklyn,047,3,017700,0,560.44,0.0,,,,,
Brooklyn,047,3,017800,"2,898",40.53,71.5,,,,,
Brooklyn,047,3,017900,"3,624",39.25,92.3,,,,,
Brooklyn,047,3,018000,"3,193",43.52,73.4,,,,,
Brooklyn,047,3,018100,"3,936",41.72,94.3,,,,,
Brooklyn,047,3,018200,"3,163",40.89,77.4,,,,,
Brooklyn,047,3,018300,"2,500",33.93,73.7,,,,,
Brooklyn,047,3,018400,"2,002",36.85,54.3,,,,,
Brooklyn,047,3,018501,"3,827",25.86,148.0,,,,,
Brooklyn,047,3,018600,"2,124",27.94,76.0,,,,,
Brooklyn,047,3,018700,"1,411",19.98,70.6,,,,,
Brooklyn,047,3,018800,"2,640",43.3,61.0,,,,,
Brooklyn,047,3,019000,"4,782",52.62,90.9,,,,,
Brooklyn,047,3,019100,"2,332",61.8,37.7,,,,,
Brooklyn,047,3,019200,"2,772",46.9,59.1,,,,,
Brooklyn,047,3,019300,"5,628",66.65,84.4,,,,,
Brooklyn,047,3,019400,"3,305",44.09,75.0,,,,,
Brooklyn,047,3,019500,"3,366",33.86,99.4,,,,,
Brooklyn,047,3,019600,"4,353",46.53,93.6,,,,,
Brooklyn,047,3,019700,"3,313",41.97,78.9,,,,,
Brooklyn,047,3,019800,"1,702",33.29,51.1,,,,,
Brooklyn,047,3,019900,"2,929",46.68,62.7,,,,,
Brooklyn,047,3,020000,"2,265",33.32,68.0,,,,,
Brooklyn,047,3,020100,"3,421",43.34,78.9,,,,,
Brooklyn,047,3,020200,"1,874",33.32,56.2,,,,,
Brooklyn,047,3,020300,"1,697",34.8,48.8,,,,,
Brooklyn,047,3,020400,"1,708",33.31,51.3,,,,,
Brooklyn,047,3,020500,"2,469",39.47,62.6,,,,,
Brooklyn,047,3,020600,"2,220",42.1,52.7,,,,,
Brooklyn,047,3,020700,"4,310",34.29,125.7,,,,,
Brooklyn,047,3,020800,"3,048",35.41,86.1,,,,,
Brooklyn,047,3,021000,"3,968",37.07,107.0,,,,,
Brooklyn,047,3,021100,"1,210",47.55,25.4,,,,,
Brooklyn,047,3,021200,"4,643",47.16,98.5,,,,,
Brooklyn,047,3,021300,"4,205",45.51,92.4,,,,,
Brooklyn,047,3,021400,"2,152",41.51,51.8,,,,,
Brooklyn,047,3,021500,"5,307",38.18,139.0,,,,,
Brooklyn,047,3,021600,"4,015",41.56,96.6,,,,,
Brooklyn,047,3,021700,"3,597",29.57,121.6,,,,,
Brooklyn,047,3,021800,"3,761",39,96.4,,,,,
Brooklyn,047,3,021900,"3,595",36.34,98.9,,,,,
Brooklyn,047,3,022000,"4,939",48.01,102.9,,,,,
Brooklyn,047,3,022100,"3,609",37.06,97.4,,,,,
Brooklyn,047,3,022200,"4,693",43.54,107.8,,,,,
Brooklyn,047,3,022400,"5,486",43.38,126.5,,,,,
Brooklyn,047,3,022600,"2,516",38.59,65.2,,,,,
Brooklyn,047,3,022700,"3,454",59.49,58.1,,,,,
Brooklyn,047,3,022800,"3,306",41.36,79.9,,,,,
Brooklyn,047,3,022900,"3,395",42.46,80.0,,,,,
Brooklyn,047,3,023000,"4,515",37.3,121.0,,,,,
Brooklyn,047,3,023100,"3,025",39.39,76.8,,,,,
Brooklyn,047,3,023200,"5,699",55.94,101.9,,,,,
Brooklyn,047,3,023300,"5,061",42.46,119.2,,,,,
Brooklyn,047,3,023400,"5,059",41.95,120.6,,,,,
Brooklyn,047,3,023500,"3,928",34.98,112.3,,,,,
Brooklyn,047,3,023600,"5,600",41.97,133.4,,,,,
Brooklyn,047,3,023800,"4,590",41.98,109.3,,,,,
Brooklyn,047,3,024000,"4,693",41.95,111.9,,,,,
Brooklyn,047,3,024100,"2,229",44.53,50.1,,,,,
Brooklyn,047,3,024200,"2,984",47.31,63.1,,,,,
Brooklyn,047,3,024300,"3,786",38.14,99.3,,,,,
Brooklyn,047,3,024400,"3,238",38.37,84.4,,,,,
Brooklyn,047,3,024500,"3,946",41.23,95.7,,,,,
Brooklyn,047,3,024600,"3,256",42.72,76.2,,,,,
Brooklyn,047,3,024700,"2,316",45.01,51.5,,,,,
Brooklyn,047,3,024800,"2,698",43.5,62.0,,,,,
Brooklyn,047,3,024900,"3,823",41.64,91.8,,,,,
Brooklyn,047,3,025000,"1,722",42.87,40.2,,,,,
Brooklyn,047,3,025100,"3,816",34.22,111.5,,,,,
Brooklyn,047,3,025200,"4,786",44.79,106.9,,,,,
Brooklyn,047,3,025300,"2,754",39.99,68.9,,,,,
Brooklyn,047,3,025400,"3,500",43.37,80.7,,,,,
Brooklyn,047,3,025500,"5,102",34.26,148.9,,,,,
Brooklyn,047,3,025600,"3,058",42.82,71.4,,,,,
Brooklyn,047,3,025700,"2,131",44.76,47.6,,,,,
Brooklyn,047,3,025800,"4,597",42.06,109.3,,,,,
Brooklyn,047,3,025901,"2,010",19.83,101.4,,,,,
Brooklyn,047,3,025902,"3,419",14.73,232.1,,,,,
Brooklyn,047,3,026000,"3,649",40.24,90.7,,,,,
Brooklyn,047,3,026100,"4,917",49.28,99.8,,,,,
Brooklyn,047,3,026200,"2,374",39.01,60.9,,,,,
Brooklyn,047,3,026300,"1,868",29.55,63.2,,,,,
Brooklyn,047,3,026400,"4,592",46.82,98.1,,,,,
Brooklyn,047,3,026500,"3,838",39.44,97.3,,,,,
Brooklyn,047,3,026600,"3,733",40.99,91.1,,,,,
Brooklyn,047,3,026700,"3,920",39.43,99.4,,,,,
Brooklyn,047,3,026800,"4,188",44.22,94.7,,,,,
Brooklyn,047,3,026900,"2,770",33.1,83.7,,,,,
Brooklyn,047,3,027000,"2,449",33.11,74.0,,,,,
Brooklyn,047,3,027100,"2,471",64.7,38.2,,,,,
Brooklyn,047,3,027200,"3,480",32.65,106.6,,,,,
Brooklyn,047,3,027300,"2,813",36.99,76.0,,,,,
Brooklyn,047,3,027400,"3,028",40.37,75.0,,,,,
Brooklyn,047,3,027500,"4,180",40.05,104.4,,,,,
Brooklyn,047,3,027600,"3,694",36.92,100.1,,,,,
Brooklyn,047,3,027700,"3,945",40.06,98.5,,,,,
Brooklyn,047,3,027800,"3,220",39.65,81.2,,,,,
Brooklyn,047,3,027900,"3,674",40.01,91.8,,,,,
Brooklyn,047,3,028000,"1,761",36.07,48.8,,,,,
Brooklyn,047,3,028100,"4,193",40.02,104.8,,,,,
Brooklyn,047,3,028200,"2,943",44.68,65.9,,,,,
Brooklyn,047,3,028300,"4,097",30.12,136.0,,,,,
Brooklyn,047,3,028400,"4,003",40.59,98.6,,,,,
Brooklyn,047,3,028501,428,20.57,20.8,,,,,
Brooklyn,047,3,028502,"2,802",29.62,94.6,,,,,
Brooklyn,047,3,028600,"4,814",43.99,109.4,,,,,
Brooklyn,047,3,028700,"2,991",36.83,81.2,,,,,
Brooklyn,047,3,028800,"3,458",37.76,91.6,,,,,
Brooklyn,047,3,028900,"3,538",40.89,86.5,,,,,
Brooklyn,047,3,029000,"3,920",38.23,102.5,,,,,
Brooklyn,047,3,029100,"3,101",40.68,76.2,,,,,
Brooklyn,047,3,029200,"2,539",49.21,51.6,,,,,
Brooklyn,047,3,029300,"3,106",40.64,76.4,,,,,
Brooklyn,047,3,029400,"2,321",46.7,49.7,,,,,
Brooklyn,047,3,029500,"3,425",40.67,84.2,,,,,
Brooklyn,047,3,029600,"5,546",52.91,104.8,,,,,
Brooklyn,047,3,029700,"3,344",50.8,65.8,,,,,
Brooklyn,047,3,029800,"3,717",54.57,68.1,,,,,
Brooklyn,047,3,029900,"2,579",35.47,72.7,,,,,
Brooklyn,047,3,030000,"4,120",48.2,85.5,,,,,
Brooklyn,047,3,030100,"2,750",48.05,57.2,,,,,
Brooklyn,047,3,030200,"4,214",52.19,80.7,,,,,
Brooklyn,047,3,030300,"4,458",62.66,71.1,,,,,
Brooklyn,047,3,030400,"4,281",112.87,37.9,,,,,
Brooklyn,047,3,030500,"5,549",79.69,69.6,,,,,
Brooklyn,047,3,030600,"2,005",47.86,41.9,,,,,
Brooklyn,047,3,030700,"4,544",65.64,69.2,,,,,
Brooklyn,047,3,030800,"1,949",169.03,11.5,,,,,
Brooklyn,047,3,030900,"1,754",35.24,49.8,,,,,
Brooklyn,047,3,031100,"2,833",36.04,78.6,,,,,
Brooklyn,047,3,031300,"4,648",42.99,108.1,,,,,
Brooklyn,047,3,031400,"4,544",215.03,21.1,,,,,
Brooklyn,047,3,031500,"5,175",44.42,116.5,,,,,
Brooklyn,047,3,031701,"3,433",34.53,99.4,,,,,
Brooklyn,047,3,031702,"3,363",34.54,97.4,,,,,
Brooklyn,047,3,031900,"3,508",37.4,93.8,,,,,
Brooklyn,047,3,032100,"5,001",39.56,126.4,,,,,
Brooklyn,047,3,032300,"3,554",42.76,83.1,,,,,
Brooklyn,047,3,032500,"6,405",41.62,153.9,,,,,
Brooklyn,047,3,032600,"6,948",81.3,85.5,,,,,
Brooklyn,047,3,032700,"2,924",43.76,66.8,,,,,
Brooklyn,047,3,032800,"3,138",57.54,54.5,,,,,
Brooklyn,047,3,032900,"5,582",38.65,144.4,,,,,
Brooklyn,047,3,033000,"4,587",83.66,54.8,,,,,
Brooklyn,047,3,033100,"4,520",35.2,128.4,,,,,
Brooklyn,047,3,033300,"4,085",46.05,88.7,,,,,
Brooklyn,047,3,033500,"3,139",44.65,70.3,,,,,
Brooklyn,047,3,033600,"4,759",167.46,28.4,,,,,
Brooklyn,047,3,033700,"4,105",48.83,84.1,,,,,
Brooklyn,047,3,033900,"4,376",44.66,98.0,,,,,
Brooklyn,047,3,034000,"2,248",32.05,70.1,,,,,
Brooklyn,047,3,034100,"2,607",34.54,75.5,,,,,
Brooklyn,047,3,034200,"6,502",56.82,114.4,,,,,
Brooklyn,047,3,034300,"5,281",40.07,131.8,,,,,
Brooklyn,047,3,034500,"2,647",40.43,65.5,,,,,
Brooklyn,047,3,034700,"3,228",34.54,93.5,,,,,
Brooklyn,047,3,034800,"2,537",142.21,17.8,,,,,
Brooklyn,047,3,034900,"5,403",40.33,134.0,,,,,
Brooklyn,047,3,035000,"3,296",48.51,67.9,,,,,
Brooklyn,047,3,035100,"4,597",40.28,114.1,,,,,
Brooklyn,047,3,035200,"1,246",230.44,5.4,,,,,
Brooklyn,047,3,035300,"5,161",40.3,128.1,,,,,
Brooklyn,047,3,035400,"6,271",93.67,66.9,,,,,
Brooklyn,047,3,035500,"5,253",34.2,153.6,,,,,
Brooklyn,047,3,035601,"2,912",15.89,183.3,,,,,
Brooklyn,047,3,035602,"5,271",43.19,122.0,,,,,
Brooklyn,047,3,035700,"2,506",44.86,55.9,,,,,
Brooklyn,047,3,035900,"5,685",45.5,124.9,,,,,
Brooklyn,047,3,036001,"3,217",23.47,137.1,,,,,
Brooklyn,047,3,036002,"3,930",21.26,184.9,,,,,
Brooklyn,047,3,036100,"2,608",34.23,76.2,,,,,
Brooklyn,047,3,036200,"4,204",42.28,99.4,,,,,
Brooklyn,047,3,036300,"4,108",64.18,64.0,,,,,
Brooklyn,047,3,036400,"2,405",35.4,67.9,,,,,
Brooklyn,047,3,036501,"2,624",31.22,84.0,,,,,
Brooklyn,047,3,036502,"1,255",29.77,42.2,,,,,
Brooklyn,047,3,036600,"4,767",57.45,83.0,,,,,
Brooklyn,047,3,036700,"1,305",45.71,28.5,,,,,
Brooklyn,047,3,036900,"4,923",56.03,87.9,,,,,
Brooklyn,047,3,037000,"4,085",83.5,48.9,,,,,
Brooklyn,047,3,037100,"4,120",46.79,88.1,,,,,
Brooklyn,047,3,037300,"3,784",42.21,89.6,,,,,
Brooklyn,047,3,037401,"4,301",55.73,77.2,,,,,
Brooklyn,047,3,037402,"4,573",74.33,61.5,,,,,
Brooklyn,047,3,037500,"2,910",39.24,74.2,,,,,
Brooklyn,047,3,037700,"3,660",47,77.9,,,,,
Brooklyn,047,3,037900,"3,706",45.41,81.6,,,,,
Brooklyn,047,3,038100,"4,763",59.19,80.5,,,,,
Brooklyn,047,3,038200,"5,943",57.6,103.2,,,,,
Brooklyn,047,3,038300,"3,931",43.13,91.1,,,,,
Brooklyn,047,3,038500,"3,422",43.11,79.4,,,,,
Brooklyn,047,3,038600,"3,477",62.11,56.0,,,,,
Brooklyn,047,3,038700,"4,010",46.52,86.2,,,,,
Brooklyn,047,3,038800,"3,841",48.91,78.5,,,,,
Brooklyn,047,3,038900,"2,773",40.26,68.9,,,,,
Brooklyn,047,3,039000,"2,282",42.96,53.1,,,,,
Brooklyn,047,3,039100,"2,303",41.06,56.1,,,,,
Brooklyn,047,3,039200,"2,756",43.15,63.9,,,,,
Brooklyn,047,3,039300,"3,549",46.86,75.7,,,,,
Brooklyn,047,3,039400,"2,441",47.47,51.4,,,,,
Brooklyn,047,3,039500,"3,380",39.47,85.6,,,,,
Brooklyn,047,3,039600,"2,126",40.35,52.7,,,,,
Brooklyn,047,3,039700,"3,389",39.33,86.2,,,,,
Brooklyn,047,3,039800,"2,644",50.14,52.7,,,,,
Brooklyn,047,3,039900,"3,823",37.37,102.3,,,,,
Brooklyn,047,3,040000,"3,069",47.44,64.7,,,,,
Brooklyn,047,3,040100,"3,518",39.44,89.2,,,,,
Brooklyn,047,3,040200,"2,740",48.81,56.1,,,,,
Brooklyn,047,3,040300,"3,538",51.96,68.1,,,,,
Brooklyn,047,3,040400,"2,551",37.97,67.2,,,,,
Brooklyn,047,3,040500,"1,480",34.08,43.4,,,,,
Brooklyn,047,3,040600,"3,184",36.34,87.6,,,,,
Brooklyn,047,3,040700,14,124.7,0.1,,,,,
Brooklyn,047,3,040800,"3,566",37.79,94.4,,,,,
Brooklyn,047,3,040900,"3,752",41.53,90.3,,,,,
Brooklyn,047,3,041000,"1,773",35.3,50.2,,,,,
Brooklyn,047,3,041100,"3,302",33.35,99.0,,,,,
Brooklyn,047,3,041200,"2,929",40.85,71.7,,,,,
Brooklyn,047,3,041300,"3,822",40.07,95.4,,,,,
Brooklyn,047,3,041401,"1,351",33.39,40.5,,,,,
Brooklyn,047,3,041402,"1,612",38.06,42.4,,,,,
Brooklyn,047,3,041500,"4,064",40.2,101.1,,,,,
Brooklyn,047,3,041600,"2,324",40.17,57.9,,,,,
Brooklyn,047,3,041700,"3,609",34.88,103.5,,,,,
Brooklyn,047,3,041800,"2,359",40.6,58.1,,,,,
Brooklyn,047,3,041900,"3,770",37.81,99.7,,,,,
Brooklyn,047,3,042000,"1,896",41.67,45.5,,,,,
Brooklyn,047,3,042100,"3,920",37.9,103.4,,,,,
Brooklyn,047,3,042200,"3,568",56.26,63.4,,,,,
Brooklyn,047,3,042300,"4,217",45.03,93.6,,,,,
Brooklyn,047,3,042400,"3,666",39.79,92.1,,,,,
Brooklyn,047,3,042500,"3,042",41.47,73.4,,,,,
Brooklyn,047,3,042600,"4,135",42.01,98.4,,,,,
Brooklyn,047,3,042700,"5,074",36.84,137.7,,,,,
Brooklyn,047,3,042800,"3,857",40.7,94.8,,,,,
Brooklyn,047,3,042900,"5,630",41.55,135.5,,,,,
Brooklyn,047,3,043000,"3,333",39.54,84.3,,,,,
Brooklyn,047,3,043100,"5,113",41.57,123.0,,,,,
Brooklyn,047,3,043200,"4,250",36.77,115.6,,,,,
Brooklyn,047,3,043300,"4,064",41.57,97.8,,,,,
Brooklyn,047,3,043400,"3,433",34.51,99.5,,,,,
Brooklyn,047,3,043500,"4,463",41.55,107.4,,,,,
Brooklyn,047,3,043600,"4,160",33.98,122.4,,,,,
Brooklyn,047,3,043700,"5,240",41.3,126.9,,,,,
Brooklyn,047,3,043800,"2,481",38.57,64.3,,,,,
Brooklyn,047,3,043900,"3,829",49.31,77.7,,,,,
Brooklyn,047,3,044000,"2,880",49.8,57.8,,,,,
Brooklyn,047,3,044100,"5,643",35.04,161.0,,,,,
Brooklyn,047,3,044200,"2,658",45.18,58.8,,,,,
Brooklyn,047,3,044300,"5,557",41.14,135.1,,,,,
Brooklyn,047,3,044400,"3,336",43.13,77.3,,,,,
Brooklyn,047,3,044500,"4,446",41.05,108.3,,,,,
Brooklyn,047,3,044600,"1,909",34.94,54.6,,,,,
Brooklyn,047,3,044700,"2,310",39.32,58.7,,,,,
Brooklyn,047,3,044800,"1,915",54.08,35.4,,,,,
Brooklyn,047,3,044900,"2,932",523.57,5.6,,,,,
Brooklyn,047,3,045000,673,55.94,12.0,,,,,
Brooklyn,047,3,045200,"2,701",46.04,58.7,,,,,
Brooklyn,047,3,045300,"2,017",79.01,25.5,,,,,
Brooklyn,047,3,045400,"1,852",32.7,56.6,,,,,
Brooklyn,047,3,045600,"2,357",37.97,62.1,,,,,
Brooklyn,047,3,045800,"1,490",44.33,33.6,,,,,
Brooklyn,047,3,046000,"3,729",48.45,77.0,,,,,
Brooklyn,047,3,046201,"2,632",31.71,83.0,,,,,
Brooklyn,047,3,046202,"1,803",43.77,41.2,,,,,
Brooklyn,047,3,046400,"2,838",41.78,67.9,,,,,
Brooklyn,047,3,046800,"2,054",70.81,29.0,,,,,
Brooklyn,047,3,047000,"2,886",44.93,64.2,,,,,
Brooklyn,047,3,047200,"3,141",42.7,73.6,,,,,
Brooklyn,047,3,047400,"2,969",43.46,68.3,,,,,
Brooklyn,047,3,047600,"3,646",51.19,71.2,,,,,
Brooklyn,047,3,047700,"3,318",54.19,61.2,,,,,
Brooklyn,047,3,047800,"4,848",54.66,88.7,,,,,
Brooklyn,047,3,048000,"3,769",38.08,99.0,,,,,
Brooklyn,047,3,048100,"2,778",37.39,74.3,,,,,
Brooklyn,047,3,048200,"5,331",48.37,110.2,,,,,
Brooklyn,047,3,048400,"5,481",51.69,106.0,,,,,
Brooklyn,047,3,048500,"2,510",143.56,17.5,,,,,
Brooklyn,047,3,048600,"3,568",43.35,82.3,,,,,
Brooklyn,047,3,048800,"4,395",35.42,124.1,,,,,
Brooklyn,047,3,048900,"4,039",22.64,178.4,,,,,
Brooklyn,047,3,049000,"5,899",47.63,123.9,,,,,
Brooklyn,047,3,049100,"6,418",52.67,121.9,,,,,
Brooklyn,047,3,049200,"3,495",40.85,85.6,,,,,
Brooklyn,047,3,049300,"7,625",56.34,135.3,,,,,
Brooklyn,047,3,049400,"5,308",45.24,117.3,,,,,
Brooklyn,047,3,049500,"2,603",31.9,81.6,,,,,
Brooklyn,047,3,049600,"4,513",50.16,90.0,,,,,
Brooklyn,047,3,049700,"2,645",40.83,64.8,,,,,
Brooklyn,047,3,049800,"4,232",50.5,83.8,,,,,
Brooklyn,047,3,049900,"1,753",34.85,50.3,,,,,
Brooklyn,047,3,050000,"3,474",49.05,70.8,,,,,
Brooklyn,047,3,050100,"2,786",43.07,64.7,,,,,
Brooklyn,047,3,050202,"2,201",34.26,64.2,,,,,
Brooklyn,047,3,050300,"2,582",30.96,83.4,,,,,
Brooklyn,047,3,050400,"4,527",57.45,78.8,,,,,
Brooklyn,047,3,050500,"4,163",41.86,99.5,,,,,
Brooklyn,047,3,050600,"6,016",40.69,147.8,,,,,
Brooklyn,047,3,050700,"2,288",43.15,53.0,,,,,
Brooklyn,047,3,050801,"4,080",19.33,211.1,,,,,
Brooklyn,047,3,050803,"2,464",13.86,177.8,,,,,
Brooklyn,047,3,050804,"6,250",25.48,245.3,,,,,
Brooklyn,047,3,050900,"3,694",35.04,105.4,,,,,
Brooklyn,047,3,051001,"3,926",19.01,206.5,,,,,
Brooklyn,047,3,051002,"4,725",26.46,178.6,,,,,
Brooklyn,047,3,051100,"3,933",39.29,100.1,,,,,
Brooklyn,047,3,051200,"6,398",34.57,185.1,,,,,
Brooklyn,047,3,051300,"4,332",64.08,67.6,,,,,
Brooklyn,047,3,051400,"7,366",44.75,164.6,,,,,
Brooklyn,047,3,051500,"1,372",46.12,29.7,,,,,
Brooklyn,047,3,051601,"5,732",28.67,199.9,,,,,
Brooklyn,047,3,051602,"4,028",22.49,179.1,,,,,
Brooklyn,047,3,051700,"1,735",46.3,37.5,,,,,
Brooklyn,047,3,051800,"3,415",49.75,68.6,,,,,
Brooklyn,047,3,051900,"3,564",67.62,52.7,,,,,
Brooklyn,047,3,052000,"4,228",47.09,89.8,,,,,
Brooklyn,047,3,052300,"5,469",35.11,155.8,,,,,
Brooklyn,047,3,052500,"3,499",30.99,112.9,,,,,
Brooklyn,047,3,052600,"4,357",41.84,104.1,,,,,
Brooklyn,047,3,052700,"6,629",47.1,140.7,,,,,
Brooklyn,047,3,052800,"1,818",43.39,41.9,,,,,
Brooklyn,047,3,052900,"3,979",43.22,92.1,,,,,
Brooklyn,047,3,053000,"3,465",42.81,80.9,,,,,
Brooklyn,047,3,053100,"7,027",39.92,176.0,,,,,
Brooklyn,047,3,053200,"2,579",43.07,59.9,,,,,
Brooklyn,047,3,053300,"6,566",47.89,137.1,,,,,
Brooklyn,047,3,053400,"4,383",42.84,102.3,,,,,
Brooklyn,047,3,053500,"4,348",32.05,135.7,,,,,
Brooklyn,047,3,053700,"3,575",41.38,86.4,,,,,
Brooklyn,047,3,053800,"4,473",40.64,110.1,,,,,
Brooklyn,047,3,053900,"2,756",25.05,110.0,,,,,
Brooklyn,047,3,054200,"4,450",46.74,95.2,,,,,
Brooklyn,047,3,054300,327,259.9,1.3,,,,,
Brooklyn,047,3,054400,"3,406",46.95,72.5,,,,,
Brooklyn,047,3,054500,"8,008",41.45,193.2,,,,,
Brooklyn,047,3,054600,"4,346",44.64,97.4,,,,,
Brooklyn,047,3,054700,"5,245",41.62,126.0,,,,,
Brooklyn,047,3,054800,"1,989",42.8,46.5,,,,,
Brooklyn,047,3,054900,"3,122",48.21,64.8,,,,,
Brooklyn,047,3,055000,"3,551",44.43,79.9,,,,,
Brooklyn,047,3,055100,"4,597",57.23,80.3,,,,,
Brooklyn,047,3,055200,"3,498",41.43,84.4,,,,,
Brooklyn,047,3,055300,"2,596",38.62,67.2,,,,,
Brooklyn,047,3,055400,"4,216",41.84,100.8,,,,,
Brooklyn,047,3,055500,"1,959",64.66,30.3,,,,,
Brooklyn,047,3,055600,"3,712",47.74,77.8,,,,,
Brooklyn,047,3,055700,"1,655",69.81,23.7,,,,,
Brooklyn,047,3,055800,"2,390",42.41,56.4,,,,,
Brooklyn,047,3,056000,"3,493",45.65,76.5,,,,,
Brooklyn,047,3,056100,"3,295",84.4,39.0,,,,,
Brooklyn,047,3,056200,"1,654",42.21,39.2,,,,,
Brooklyn,047,3,056300,"4,360",96.31,45.3,,,,,
Brooklyn,047,3,056400,"2,451",45.27,54.1,,,,,
Brooklyn,047,3,056500,"3,255",62.16,52.4,,,,,
Brooklyn,047,3,056600,"2,419",42.39,57.1,,,,,
Brooklyn,047,3,056800,"1,314",29.11,45.1,,,,,
Brooklyn,047,3,056900,"1,630",31.56,51.6,,,,,
Brooklyn,047,3,057000,"3,384",64.83,52.2,,,,,
Brooklyn,047,3,057100,"4,400",43.46,101.2,,,,,
Brooklyn,047,3,057200,"5,443",60.2,90.4,,,,,
Brooklyn,047,3,057300,"2,608",42.04,62.0,,,,,
Brooklyn,047,3,057400,"2,657",39.34,67.5,,,,,
Brooklyn,047,3,057500,"4,249",46.28,91.8,,,,,
Brooklyn,047,3,057600,"2,918",39.19,74.5,,,,,
Brooklyn,047,3,057800,"3,176",42.56,74.6,,,,,
Brooklyn,047,3,057900,"1,117",166.64,6.7,,,,,
Brooklyn,047,3,058000,"3,365",39.2,85.8,,,,,
Brooklyn,047,3,058200,"2,967",39.92,74.3,,,,,
Brooklyn,047,3,058400,"3,620",46.51,77.8,,,,,
Brooklyn,047,3,058600,"2,519",40.39,62.4,,,,,
Brooklyn,047,3,058800,"3,245",39.44,82.3,,,,,
Brooklyn,047,3,058900,"1,904",107.83,17.7,,,,,
Brooklyn,047,3,059000,"1,899",39.16,48.5,,,,,
Brooklyn,047,3,059100,"3,920",47.13,83.2,,,,,
Brooklyn,047,3,059200,"3,870",54.19,71.4,,,,,
Brooklyn,047,3,059300,"2,228",46.48,47.9,,,,,
Brooklyn,047,3,059401,"7,628",103.94,73.4,,,,,
Brooklyn,047,3,059402,"4,551",79.69,57.1,,,,,
Brooklyn,047,3,059600,"2,306",42.77,53.9,,,,,
Brooklyn,047,3,059800,"3,427",49.23,69.6,,,,,
Brooklyn,047,3,060000,"6,067",108.71,55.8,,,,,
Brooklyn,047,3,060600,"2,555",44.65,57.2,,,,,
Brooklyn,047,3,060800,"3,574",98.75,36.2,,,,,
Brooklyn,047,3,061002,"4,508",54.75,82.3,,,,,
Brooklyn,047,3,061003,"1,984",19.67,100.9,,,,,
Brooklyn,047,3,061004,"6,447",55.53,116.1,,,,,
Brooklyn,047,3,061200,"1,076",48.99,22.0,,,,,
Brooklyn,047,3,061600,"1,656",182.3,9.1,,,,,
Brooklyn,047,3,062000,"1,850",79.83,23.2,,,,,
Brooklyn,047,3,062200,"3,252",60.11,54.1,,,,,
Brooklyn,047,3,062600,"2,788",78.62,35.5,,,,,
Brooklyn,047,3,062800,"5,226",193.88,27.0,,,,,
Brooklyn,047,3,063200,"1,447",29.02,49.9,,,,,
Brooklyn,047,3,063600,"1,236",28.25,43.8,,,,,
Brooklyn,047,3,063800,"1,524",34.4,44.3,,,,,
Brooklyn,047,3,064000,"1,599",37.91,42.2,,,,,
Brooklyn,047,3,064200,"2,518",58.09,43.3,,,,,
Brooklyn,047,3,064400,"2,528",49.26,51.3,,,,,
Brooklyn,047,3,064600,"2,189",40.93,53.5,,,,,
Brooklyn,047,3,064800,"1,945",37.44,51.9,,,,,
Brooklyn,047,3,065000,"1,389",41.08,33.8,,,,,
Brooklyn,047,3,065200,"1,232",43.17,28.5,,,,,
Brooklyn,047,3,065400,"1,607",37.44,42.9,,,,,
Brooklyn,047,3,065600,"1,708",37.95,45.0,,,,,
Brooklyn,047,3,065800,"1,762",37.9,46.5,,,,,
Brooklyn,047,3,066000,"1,773",37.64,47.1,,,,,
Brooklyn,047,3,066200,"1,411",57.2,24.7,,,,,
Brooklyn,047,3,066600,0,1074.41,0.0,,,,,
Brooklyn,047,3,067000,"2,680",51.46,52.1,,,,,
Brooklyn,047,3,067200,"1,422",43.05,33.0,,,,,
Brooklyn,047,3,067400,"1,964",46.75,42.0,,,,,
Brooklyn,047,3,067600,"1,657",38.39,43.2,,,,,
Brooklyn,047,3,067800,"2,660",41.07,64.8,,,,,
Brooklyn,047,3,068000,"1,809",41.73,43.4,,,,,
Brooklyn,047,3,068200,"2,432",49.97,48.7,,,,,
Brooklyn,047,3,068600,"1,533",36.57,41.9,,,,,
Brooklyn,047,3,068800,"1,614",38.77,41.6,,,,,
Brooklyn,047,3,069000,"1,791",42.73,41.9,,,,,
Brooklyn,047,3,069200,"2,392",45.03,53.1,,,,,
Brooklyn,047,3,069601,"3,780",112.91,33.5,,,,,
Brooklyn,047,3,069602,"5,995",170.05,35.3,,,,,
Brooklyn,047,3,069800,"1,277",123.61,10.3,,,,,
